id,text,score,score2,native_speaker
1128,"Do computer hurt you fate a you exercise? I think that a compuer couldn't help you in many career? If you say good for you. It what you wants no need. So lets the to thier argument. Well owing a computer can you away from exercise and thier good for you so the more time you. The more you'lll put it. You'll get addicted so yer owing a computer can help and it can't but most importantly it can't. I mean if your a biusness guy you'll need one. But if could get audincing with all the things you can do before you know it your day has gone bye. And you have know left it's the right your could and have nothing to do that rude. What to do now let you on the computer again. And the day the thing it is stuff to get off it why go out when you could chat wid friends online. I'll tell you you dad anything you go to the and time a couple a snack them you have more and more food and you them you go swiming and your fat to all your friends. Whats were exersising get yet in work you amuzed. To we them because of that addicting computer. And so your friends notice wonder. Next they how it happen you say."" I want on my computer to much and got faty fitting lack of exercise and ate unhealty. Then they invite you to do activities and. Recently you back to your six pack sexy self. Fou feel so good about your self now. Your are hot and not amazed lifes good but the computer you don't have to it just go on it to what you have to do not what you want to do. If you want to chat with your friend go to a place out. Fun instead of being a no life at home. This is why you should only use technoligy if you have to so your body can stay healthy and in shape just like you want you body to be no just like you need your body to be!",4,4,0
169,"Dear @LOCATION1 @CAPS1, after reading your article about advances in technology, I would like to offer my opinion about this contraversal subject. All around the world, people are using computers to do all sorts of things; weather its for games, the buying and selling of items, talking with people in different countries; the possibilites are endless. This is, however, not nessessarally a good thing. Many people become addicted to computers. Esspecialy adolesents, who enjoy the games that computers offer. From personal experience being addicted to computers, I can honestly say that I was under almost complete control by that computer. My grades started to go down, I stopped interacting with my friends and family, and trouble on things. Many parents watch their children go through this and are sometimes helpless to stop it. This poses a large problem for parents. My word of advice; don't let your children become addicted!",3,3,0
1453,"Dear local newspaper, I have recently saw that you think that people are spending way too much time on computers instead of excercising or hanging with their friends and family. Well I think the opposite of that opinion. People interact with people online if the want to. People can also learn new things. Plus computers help people make money. So read on to hear more. Most people that use computers are interacting with people someway somehow. @PERCENT1 of all people have either a facebook, a myspace, a skype, or all three. on any of those sites you interact with people. We can meet new people on the internet. Like people on the other side of the state or country. Also we hear about what is going on in our big or small town. Like for instance if there was a missing child we know the description, so we could help find him or her. Not only do people interact bu people can research useful information. For an example, one day I was told do a project on teen mothers. I went straight to the library I took some books out and whatever I couldn't find in the books. I went to the computer for. Also we can learn about faraway places like @LOCATION2 or @LOCATION1. My mom always says, ""@CAPS1 your room or @CAPS2 going to give your stuff to people in need."" @CAPS3 the first time she said that to me I went to the computer to see how other people were having to me. Some were good, nice, big houses but tyen others lived in boxes and trash cans. That changed me big time, I felt really had for those people. Lastly computers help people make money and support their family. @PERCENT2 of all people found out about their job on a computer. Theycan go to websites to find good safe jobs that makes good money. Plus if you have a computer you can easily work from home. Some people dont have the money for babysitters so have to watch their kids all day so have to work from home to make money. Finally people can apply for jobs or even community service online. My sister, @PERSON1, got her first job by going on the @CAPS4 museums website and applying right there on the computer. Therefore computers are good. I say this because people can interact with other people online, people can research useful information, and finally computers help people find jobs and make money. Do you use computers for any of these reasons?",4,5,0
1177,"I agree that computers have a bad effect on people because they will spend less time exercising. To much time on the computer takes away knowledge and takes away time with family and friends. So, please listen up so I @MONTH1 explain why I feel this way. My first reason to this situation is people will spend less time exercising which can lead to drowsiness or laziness if you stop exercising. Another reason is that it can affect your ability to run or even stand up because @PERSON1 says that, ""people who exercise a lot will be able to do work but if you don't you won't be able to do nothing."" @CAPS1 of all you'll miss out on the fun while you are to be to lazy to come. My second reason to this situation is that it takes away knowledge. For one you might forget what you learned. Seconds toturing @MONTH1 be needed because you couldn't focus. @CAPS1 you @MONTH1 even forget the people you know even where you live if you spend to much time on the computer. @CAPS1 reason to this situation is that it takes time away from your family and friends.",3,3,0
1758,"Dear local newspaper, @CAPS1 on a beautiful sunny day, people inside on their computers instead of enjoying the weather. This is what could happen if people are using them. I believe that computers have a bad effect on people because their communication skills will drop, people won't get enough exercise & their health can be imnarred. As i mentioned, everyone who is using a computer on a daily basis, will drop their communication skills.. People enter chat rooms not knowing who they are talking to. For example, if i logged onto & chat room, someone might ask for personal information such as where you live, your phone number & your name. This could lead to things such as kidnaping & even rape. Also, interactions with family members & friends @MONTH1 decrease. You can be playing a computer game, online, or going on youtube to watch random videos of people. You tube in said to be a dangerous site for younger children. Kids could go under history to go to a website they were recently on when click the wrong one bringing them inapropiate website. Finally, teenagers and adults go onto facebook & twitter. Some @MONTH1 say these sites @MONTH1 change the social interactions, but it really isn't. Kids & adults are constantly getting addicted to it. Also telling people what you are doing every moments of your day everyday is kind of unreal. People don't need to know when you do things in your day i have keep up this our communication skills are sure to decrease. Secondly, exersice is a problem. Doctors say that @PERCENT1 of their parents are obeise or over weight according to @ORGANIZATION1. Kid just sit at home & play computer games such as sims @NUM1 & video chat with their friends instead of hanging out with them. No one really goes for walks any more either. Also, people don't go out & enjoy nature like the you. @PERSON1, a state @LOCATION1 from @LOCATION1 in @LOCATION2 said, ""each year the number of people are getting fewer & fewer. Preety soon all parks are going to have to get closed down."" @CAPS2 don't want this to happen, do you? I know i would not. Our generations are just becoming more technology enhanced. Finally, more & more people are becomeing unhealthy. A person's eye sight is most likely to drop if they are on the computer everyday. My aunt is required to use her computer everyday at work. She went to her eye doctor because her vision was become weaker. One of the first questions he aske was, do you use a computer on a daily basis? she answered yes. He said she would need cataraks eye surgery. This was all in result of using a computer. Finally, you could get althritis in your hands & fingers from typing & using the mouse all the time. Many people at the age of fourty are probaly going to need hand surgeries from all the work the do, likes! As you can see technology is harming your communication skills, exersice & you health. I bet you don't want your future generations like this. So take a part & contact your local newspaper today.",5,5,1
742,"Dear @CAPS1, @CAPS2 are not bad for society. They actually can be quite good for people. Computers allow us to talk with people online. They can help us in school and give information we need to do things in life. People think they are bad, but all you have to do is look a little deeper and you will find the good in @CAPS7. @CAPS5 people use a @CAPS2, <@PERCENT2@NUM1> of the time @CAPS7 is to talk with people on the @CAPS3, whether @CAPS7 is using video chat or e-mail. People who don't like to use @CAPS2 and e-mail @CAPS10 ""@CAPS4 not use a phone or even talk to them in person."" With e-mail, you can send a message to some one miles away. If you are sending someone a list, a recipe for example. you don't want to @CAPS10 to them over the phone. @CAPS7 would be easier to type @CAPS7 out and then send @CAPS7 to them over the e-mail. ""@CAPS5 my son said. he was going to tech me how to use e-mail, I thought @CAPS7 was going to be a waste of time,"" @CAPS6 @PERSON1, senior citizen. ""@CAPS7 tursns out, @CAPS7 wasn't. Now i use e-mail e-mail every day. Many people think email is a waste of time, but @CAPS7 can help you in your everyday life. The @CAPS3 can helps in @MONTH1 ways also. @CAPS7 can help us get information about various topics. If you are trying to cook a stir fry but you don't know what to put in @CAPS7. You try to call you mother but she isn't there. Your next choise is to look look @CAPS7 up on the @CAPS2. @CAPS7 turns out theres a website that gives a recipe for a stir fry and you follow a do make the best one even. I know for an experience that you can find maps to places on line, since i have to go some is here almost everyweek. Google map is the most used place on the @CAPS3, besides e-mail. Some newspaper have websites @CAPS11 you can read the paper without actually paying for the paper This saves you money and @CAPS7 was less paper @CAPS11 we can save trees. The huge world of the @CAPS3 can change our lives. @PERCENT1 of people that use the @CAPS2 almost everyday are students. Students use the @CAPS2 for many reasons. The biggest one is typing. Students use typing to type reports and e-mail. ""I have messy handwriting"", @CAPS10 student, @PERSON2. ""@CAPS11 if if weren't for the @CAPS2, no one would be able to read my homework and reports. Not even me"" @PERSON2 is the one of many people who are lucking that they harmy typing on the @CAPS2. Another reason students use @CAPS2 is to look up information for reports. If a student puts a bibliography in his report, you will see that he/she used the @CAPS3 @PERCENT2 of the time. There @MONTH1 not be a book in a local library for a student to use, but the @CAPS3 will have many website and blogs for him/her to use. The third reason is for help. There are many website that can help a student to use for help in any subject. The @CAPS3 can help a student pass school. A @CAPS2 can help anyone from talking to someone to helping a student with science. That is how computers are good.",5,5,1
196,"I think the use of computers is very good things in the present day @LOCATION2. I think this because people use it to research, stay in touch with friends and family, and music. These are all things adults and kids need a like to do. read on and I will explain why this is so important. My first reason why I think computers are good thing is because the are a good source to do research on a specific topic. Kids all over the @LOCATION1 use the internet to do class projects. Adults can use the computer to look up a certain food resipe. If you need help with something the computer is allways there. Some people even use the computer for a job. Computers can help with a lot of things. Another reason why computers are a big help because you can stay in touch with friends and family. A great thing to use on a computer is a web cam. With this you can see and talk to people on a lillte camray even if they are far away. You can also go on myspace of face book. Theare two websites that are used to post pictures and to talk to chosen friend. It is a good way for people to get to know you. A similar thing to this is instant messaging. You can use this to talk to friends and many on line. Don't stop reading there is more thing! My last reason why computer are sutch a great thing to have is because you can do do mutch with music on the computer. You can use the computer to listen to music, and put music on to and ipod or @NUM1 player. Some people use the computer to make music. You can get a progrem that you can make heats and put it together to make some kind of a song. music is a great thing that all age groups love. That is why I think haveing a computer is a very positive thing. You can do researching, say in touch with friends and family, and do a lot with music. There is so mutch more then thease @NUM2 thing that a computer is good for. I don't think the world would be the same without computers.",4,4,0
652,"Dear Local newspaper, I agree that computers have an effect on people. It helps people learn hand-eye coordination, give people the ability to learn a far places and you can talk online with other people. Computers teach hand-eye coordination. As @CAPS1 grow up, they learn about letters of the alphabet and spelling. There are many online programs that teach @CAPS1 how to type. Once the @CAPS1 get in learning how to type, they end up typing fast. Computers help @CAPS1 of future learn & with all these learning websites, @CAPS1 will be able ti teach them solves new things. Isn't it a blessing to be able to meet people from a far? You'll get ot learn there cultures. Would you want to know something about? They make daily go around, there you'll you? Well its so learning a new culture is a faster way of making friends. Have you connect. Oneday i will people who dont just want to be friends, maybe more than that. Be positive about online chatting, or online dating services. As you can see for my reasons above, the computer has an effect on people. The computer teaches you hand-eye coordination, it also gives you the ability to learn afar places & people, and it allows you to chat with other online people. Make sure you stay positive & be safe on the computers.",5,4,1
287,"Dear The @CAPS1 @CAPS2, Your resources, your entertainment, even your communication with people might be fading. @CAPS8 you know a large portion of people think this @PERSON2 is harming our society. Well I will say I think they don't understand these benifit that computers bring us. Computer act like teachers teaching us without us even knowing it. Hand-eye coordination is a perfect example. Plus, we use computers to learn about places we might want to travel to, or have a conversation with frinds or family living ways away tromus. Computers is an extrodarny piece or technology. First, I like to say everything that you do physically uses hand-eye coordination. Making dinner, riding a bike, driving a car etc. And unfortiunitly not @CAPS6 people are the best at hand-eye coordination. One of @CAPS7 friends, @PERSON1, had horriable hand eye coordination. So for his birthday I decided an getting him a computer. It's been @NUM1 month since his he had his computer and @CAPS8 he was trying to hit a baseball at his sons party, he moneged to hit the ball @NUM2 out of @NUM3 where he used to hit it @NUM1 or @NUM5 out of @NUM6. @PERCENT2 is a termendous increase in only @NUM1 month! Just something @CAPS8 simple @CAPS8 a computer improved @CAPS7 friends hand-eye coordination a termendous amount. Secondly, the computer can help you learn about far away places @CAPS8 the @LOCATION1 or @LOCATION4. Do you really want to travel up to the icey cold, and piercing winds of the @LOCATION1 just to learn about it? For some I'd say like that but what if you cant travel up the @LOCATION1 due to money or flying conditions. I want to be able to study about polar bears and the glaciers without needing to worry. A statics from the @CAPS3 @CAPS4 of @CAPS5 states ""@PERCENT2 of people wpould love to experience the thrill and excitement of the @ORGANIZATION1 lights. But out of those @PERCENT2 only @PERCENT3 said they'd actually travel to @LOCATION2 to see them"". So you can see that @PERCENT4 of those people wouldn't go whether it be due to money or the cold. Thery @CAPS6 said thats why they love the computer. They can experience the @ORGANIZATION1 lights without needing to travel into the bitter cold.Lastly, that better thing to do on the computer than with family you've never met before or don't get to see them. The editor for the @LOCATION3 Local states ""@CAPS7 parents live over @NUM8 miles away. I rarly get to tell to them now because I can't afford to travel that distance ofter. So I use @CAPS7 computer, @CAPS7 parents and I now communicate @PERCENT1 more than we used to. I love the computer it helps keep me close to @CAPS7 loved ones."" @CAPS8 you can tell, thanks to the computer we talk @PERCENT1 more to his parents than he used to! In conclusion, the computer is a gracous device that is extremely benifital to people. The computer teaches us hand-eye coordination, lets us learn about places we other wise would never learn about, and to have conversations with friends or family that we generally dont get to see often. Now you go out and make anyone that says computers are a horrible inventions you tell them exactly why computers are so important!",6,6,1
1429,"Dear @CAPS1, I believe that computers have a positive effect on people. Three reasons why I think computers have a positive effect on people are that you have the ability to talk to your friends and family, also talk to other people around the world and you can even shop online. Without contact with your loved ones is sad because if you wanna talk to them you can email them to see how they are doing. With emailing you can send messages to your friends in any part of the world. One example of this is if you have a friends in @LOCATION1 and you wanna see if he's doing @CAPS2 you can send him a message. Talking to people on the web is really fun because you can se what or people are playing games with you. If you are on facebook or myspace you can add people as your friends so you can friends. Shopping online is more faster and more quicker than shopping at. is that if you shopping for clothes and there's a then you'll start to go that's why there is online shoping so that we can. You can. In conclusion is a very useful thing. talk to your relatives from @LOCATION2 and you can shopping without the waiting in line. The can talk to other the world.",3,4,0
463,"Dear local newspaper, I've heard that some people think that computers do not benefit society. But I belive they do. Computers help us learn information of al types. It's a good souce of entertainment. And last but not least, computers do not drasticly change the time we use exercising, enjoying nature and interacting with family and friends. Computer are a great resource in our everyday lives so why not use what we were given. Google, yahoo, @CAPS1 and @LOCATION1. What would we do without them. They help us figure out small things like quick and easy way to get rid of a stomache ache or a funny joke to tell at the office the next day while you in the staff room drinking coffe. They also help us when we want to know what to do when your newborn has a cough and a small sneeze you know the tough stuff. These are the kinds or things you need to know and not everyone go out to the library everytime you have a question. The information on the computers is endless why not use it from learning a new language for next vacation to @LOCATION2 to finding help for that geometry homework that you just can't understand, the computer can do it all. Entertainment is everlasting on computers from the skatebording dog on. Youtube that you can't stop laughing at to the @CAPS2 @CAPS3 on addictinggames.com. There will never be a dull moment. There are millions of videos and movies on youtube. There are @CAPS4 of games on the @ORGANIZATION1 alone from pacman to scrabble there's no way we'll have nothing to do. I always go on @ORGANIZATION2 to talk to family living too far to visit. Computers are one of the best soarces of entertainment, they definetly benefit society. Computers definetly do not change the way we exercise, enjoy nature or interact with family and friends. On the computer there are videos that show us new yoga move and other ways to lose those extra pounds you gained over the days. There are sites to find where to go camping and have that family vacation you have always wanted. And we always make time to go see our family and friends. Computers dont keep us hupnitized. Without a doubt computer benifit everyone's society. They re informational. The definetly entertain us all. And then don't turn us into mindless zombies so that we can't interact with other people. Computer are one of the most helpful things we have and no one should think they arn't not after reading this essay.",4,4,0
786,"Can you imagine how difficult life would be without a computer? I can I believe computers are helpful. Computers help us do research they keep us connected with friends and family and they are required to be used at some @CAPS1. The internet is a easy way to do research. All you have to do is search what you want information on and millions of articles will be at the click of mouse. Using the internet on a computer is much easier than going through books looking for something. That could waste a lot of time. The internet can quickly and directly answer your questions. Computers are a great way to keep connected. Almost everyone has a email now. All you have to do is type a few letters and you'll be reaqquainted with a old friends. When you call someone you can't be sure if they are busy or not. When using email the person recieving the email can reply when they howe free time. Computers are used at many @CAPS1. Sometimes you're even required to use it. Computers organize data by keeping documents in different files computers also have valuable programs that could help you in your career. Such as @ORGANIZATION1 word. Using a computer would aid you financialy. Some of you might think computers have misleading information. The internet isnt always a honest place. By spending a few minutes double-checking your information on other websites, your still spending less time than it would take to find the fact in a book. The computer is one of the greatest inventions created. It makes research connecting with friends, and your @CAPS3 easy! Use a computers @DATE1 and your life will be changed for the better. ",4,4,0
1768,"I think the effects of the computer are bad, these are my three reasons why I think its bad; @CAPS1, the computer could cause blindness to people when they spend too much time or hours on their computers, @CAPS2, people need to relax their vision and do something rather than on their computers, @CAPS3, people need to use computers out a less time. These are the three reasons why I think the effects of the computer are bad. The @CAPS1 reason why I think the effects of the computer is bad is that computer could cause couse blindness to people when they spend too much time on their computers because the screen of the computer has too much light, people can't just stop staring at the monitor and even worse they could probably lost their sight and they will end up with blindness. That's why you have to be away from the screen but, being too long on your computer is bad. This is my @CAPS1 reason why I think the effects of the computer is bad because the computer could cause blindness to people when they spend too much time on their computers. The @CAPS2 reason why I think the effects of the computer is bad is that people need to relax their vision and do something rather than on their computers because when people are on their computers too much time they just couldn't come down stairs talk with their family of friends, they could'nt go outside and enjoy the glory of nature and the enjoyment at the outside world, and also if they had nothing they can just read a book, draw, watch the @CAPS4, etc. They could do those things rather than wasting their time on their computers. This is my @CAPS2 reason why I think the effects of the computer is bad is that people need to relax their vision and do something rather than on their computers. The last reason why I think the effects of the computer is bad is that people need to use their computer for a less time because when people use their computer for a less time it is good because now they finally could be with their family and friends and spend so much time with them. It also good to saving energy, and prevent you from paying alot of electrical bill, and also it is good to finally let your vision of the eyes to relax. In conclusion, the three reasons; @CAPS1, the computer could cause blindness to people when they spend too much time on their computer. @CAPS2, people need to relax their vision and do something rather than on their computer, and @CAPS3, people need to use their computers for a less time will prove that the effects of the computer I think its very bad.",4,4,0
1218,"There are over @NUM1 students at @ORGANIZATION2. & out of @NUM2 students have computers. Computers have a positive effect on people. Students who use computers are more skilled than kids who don't by learning all the software and hour to be safe when online. Computers teach kids hand eye coordination, which can come in handy when playing sports. Also they give people the ability to learn about faraway places and people. Finally it allows people to talk online with other people. Computers make people develop hand eye coordination. When someone plays a sport live baseball or basketball, hand eye coordination is definetly needed. say your a catcher, and then catch it. Almost every sport needs hand eye coordination and computers help you get it. Hand-eye coordination can also be useful to people with jobs. If you work with computers for a job, it is helpful to be well known wit the keyboard for fast results. Mostly any job along with sports requires hand-eye coordination. Some people have the gift that they have hand-eye coordination when there born, but for people who don't practice is the best thing. Learning about faraway places/ people is always facinating. On computers towns can put up webpages with pictures, information or even ways to help you plan a vacation. Theres also @ORGANIZATION1. @ORGANIZATION1 can help you find any place or you can find out anything about that place. Computers even give you the abilty to plan or visit a loc location by buying tickets online or maybe you just want to read what the place is like, you can do all that. Finally, computers can be taken any place with you and say you go to @LOCATION1, and you don't speak there language, well you can go to a translating site and figure out what things mean. Facebook, @CAPS1, @CAPS2, all of these sites make it possible for you to talk with other people. Personally, I have a facebook, aim, and even a e-mail. A lot of the time I will go on facebook and talk to my friends from school and even my cousins that I don't get see a lot. Talking online helps you interact with other people that you might not see in school or around town, and also your friends that might not have a cell phone. It helps you learn social skills that everyone needs. Computers give you all that. Its easy and free way to talk to anyone you know whenever you want. In conclusion, computers have a positive effect on people. Almost everyone uses computers, and they aren't difficult to use. Computers teach hand-eye coordination, give people the ability to learn about faraway places and people, and even allow people to talk online with other people. Computers are one of the best things that has ever been made.",4,5,0
1347,"Dear @ORGANIZATION1, People are using computers all the time but computers help us all the time in positive ways. Computers help us look @CAPS3 information, talk to people around the world, and buy stuff from our house. In a technilogical age the possibilities are endless. I have cousin in @LOCATION1 and I talk to him through webcam @CAPS1 are more people then who talk to @CAPS1 relatives elsewhere actually almost @CAPS2 soldier talks to someone back home. Doctors even say that talking to some one backhome give a soldier more will power to survive. Everyone goes to school, so that means everyone has projecets. During projects a kid want know everything so a good way to get information is to goes on the computer and search what your looking @CAPS3. The computer has trillions of websites that people You can anything fromhow man started to the. Be a sport person and @CAPS2 one likes to get @CAPS3 free online, @CAPS1 are websites like @CAPS5 and @CAPS6 so you can. If you like that song go on @CAPS7, @ORGANIZATION2, lymewire, of any other store to and download to your @NUM1 or @CAPS8. In this time I hope you have learned more about the computer and have changed your mind. Even though @CAPS1 are bad people and bad websites doesn't mean the computers bad.",4,4,0
733,"Honestly, I totally and absolutely believe that child internet use should be cut down in the @LOCATION2, because of many reasons. And here are just a few of them. First of all, the internet can make people very obese, for example, if your friend was going to a walk to your house, but then decided to @CAPS1 you instead, he is probably not getting a lot of exercise. As a matter of fact, the leading @CAPS2 in @LOCATION1 is no longer cigarettes. It's obesity. Actually @NUM1 @CAPS3 are obese, with that number still rising. Another reason why internet use should be cut down because bullies, hacker, and terrorists. Because. And the some I believe that child in the @LOCATION2",4,4,0
480,"Do you really think computers have a positive affect? Don't you think way to many people are on their computer to long? You want me to write an to my local newspaper about what I think on the effects they give people. I think they have a horrible effect on people. @CAPS2 people are on the computer doing something it can give them headachs, eye sales but if they were outside they would be exerssing. One of the reasons f think computers have a bad effect on people is addictions. Their are many things people @MONTH1 get addicted to life facebook, myspace, formspring. another example, @CAPS2 my sister gets home first thing. She does is go on facebook, forming and youtube. My second reason who f think computers have terrible effect is because eye damage. @CAPS2 your staring at a computer screen for so long you don't notice but your eyes are getting damage. @CAPS2 f was in sixth grade I needed glasses because I was addicted to computer for so long and my eyes got damaged. My first reason @CAPS1 I think computers have terrible effect on people is because its a waste of time. @CAPS2 your at home on the computer and it's sum out you should be outside with friends, family, or even just a talking a walk, and it's also a waste of time because @CAPS2 your on computer you could also be instead. You might think they have positive effect yes, but they damage your body. these are the reason @CAPS1 I think computers have a bad effect on people. Instead of being on the computer join a sports club. Now is the time to take action but making more clubs or activities to people. the issue is people was to much time on computer. these are my reasons @CAPS1 computers have terrible effect on people.",4,4,0
1761,"Dear @PERSON1, Computers are very helpful in daily activities, but computers have a bad side. Some users are addicted to their @CAPS1 or @CAPS2, they are away from friends and family, and they are not exersizing it if fun to use the @CAPS4 but you should not use it too much! Some people are almost addicted to their @CAPS4. I cant blame them they can charge their ipod, tweet, listen to music, palying games and much more all at the same time! computers are great, but using it too much can make you miss out on tons of activities. People almost feel (some do) that they HAVE to go on facebook to harvest their crops in farmtown, or control their @LOCATION1 on @CAPS3. They get so wrapped up in it that they miss out on their important daily activities. It shouldn't  that for but its became an epidemic, eveybody is being sucked into their computers! People who are on their @CAPS4 @NUM1 are away from their friends and family! they are like oh i haven't talked   his surgery i wonder how he is! Lets see! They go on and  You can talk to someone in just a click! Talking to someone  facebook or twitter is no the same as talking to them in person! Its like people think computers is     @CAPS4 take people away from their friends and family and them talk only on facebook  .When people on the @CAPS4 they become lazy! A person who is @CAPS4 addict will say "" @CAPS5 supposed to go to they gym but let me check my twitter first!"" two hours later then they go the gym! People don't exercise as often as the should! When people are going to lay on the @CAPS4 for @NUM2 minutes it takes @NUM3 hours! They have to sign in, chat with their friends, check their mail look at their tweets look at their restaurnat  check out videos on youtuve and do all other kinds of things! Computers are good but have sideeffects getting addicted, being away from friends and family, and not exercising. @CAPS4 addicts should minimize their time on the @CAPS4!",4,4,0
989,"@ORGANIZATION1, In today's age computers are seen everywhere and they have been so helpful. They act as an information highway and connect people together. The new advances in technology have had a positive effect on humans all over. First off, computers are an easy way to have a universe of information at your fingertips. @PERCENT1 of students at @ORGANIZATION2 say that when assigned or paper or project the first source they use is from the internet. The internet is fast, simple and reliable when you know how to use it."" said student @PERSON1. Children from the age of @NUM1 and up are learning how to use the internets multiple online encyclopidias, amagazines, newssites or other resources to get information. I remember my kindergarden computer class where we'd reserch dinnosaurs and weather patterns on kid friendly websites. And now being in middle school we use websites like @CAPS1 Online for up to date reliable information. Moreover, I've seen my mom, a nurse and hospital manager, use the internet for videos and articles on how to do certian procederes and ways to orginnaize a productive hospital. The internet is a great way to have a highway of information at the touch of a button. Furthermore, computers are used as a way for people to stay in touch. @PERCENT2 of teenagers say they talk to other peers using @CAPS2, @CAPS3, @CAPS4 or @CAPS5. Its a great way for us to communicate with our busy schedules when we can't always get together. Also with parents losing jobs in this ecconomic downfall, kids are always moving. Last @DATE1 one of my best friends in the world moved all the way to @LOCATION1. I though we'd never talk again and I was so upset to say goodbye, but because of @CAPS6 and @CAPS5 we talk non-stop and have accually never been closer. And its not just for young people to fool around with friends but adults use social network too. They connect for buissness through the internet and talk about future deals or problems and even use it to connect with old friends they haven't spoken to since college or childhood. As you can see the internet has had many positive effects from doing reserch faster to connecting with old friends, computers ar helping everyone.""",5,4,1
751,"I would like to state on my behalf that I do not agree that computers are good for society. There are three reasons why I do not agree. Many people will not enjoy the outdoors, @CAPS1 people will spend @CAPS1 there time on the computer, and a lot of people will gain wheight to inactivity. When you sit on a computer you dont get off of for a while, why, because you are haveing fun. when you are haveing fun you will not stop wat you are doing, @CAPS2 dont pay attention. Eventually you will get hooked and play on the computer rather than go outside and have fun with your friends. @CAPS4 will just take up all of your time. @CAPS2 when you are bored you find anything that you can possibly do, rather than be bored. Many people are thinking this is a good time to go on the computer but @CAPS3 you bored you will stay on the computer until you have something to do. My mother always tells me when im bored not stay home because @CAPS4 will get worse. There is always something you can do that dosn't you just have to look harder. My last reason is that when you sit at a computer and you are fingers, you gain your wheight you I read @NUM1 children in every years will be obese, not because @CAPS4 runs in the family but because of inactivity. Inacitivity means not active activity. @CAPS3 you calories you will gain weight @CAPS6 wheight is unhealthy and you can stop the problem by just finding something spend your whole life on the computer. In conclusion you @MONTH1 have mixed thaught's @CAPS3 you ever want to go on the computer all the time. @CAPS4 doesnt matter @CAPS3 you go on just dont all the time. But remember my reasons why not to spend too much time. You will not enjoy the outdoors, find something else to do when you are and you will gain wheight @CAPS3 you spend all your time on the computer. ",4,4,0
1502,"Dear local newspaper, I believe that with too much use of computer it will have bad affects on people. People can get addicted to it so easily. They also use a lot of electricity. And people sit on the computer all day and don't exercise at all. These are all bad affects computers have, but their not all bad, without them life might be a little harder. Playing computer games, and online poker sounds fun right? Wrong! People get addicted to them everyday. Online poker could be dangerous. I remember seeing a show about this guy who was addicted to it. He'd put his credit card information in and sit and play all day. Before he knew it, he was in debt. Once he was addicted it was very hard for him to stop. It's a stupid thing to get into because there is no point to it. You sit and waste money, especially with our economy the way it is. A recent study shows that @PERCENT1 of people who play online poker are addicted within two weeks. Other games are also addicting too. There's a website that called addicting. I guess people don't know the affects of being addicted to a computer has on them and their family. Did you know that @PERCENT2 of electricity in @LOCATION1 goes to computer? Thats almost half of it going to one thing. I don't think it's right that pretty much everything is done on the computer now. In our economic chrisis I don't think enery should be wasted playing computer games. We could use energy for more important things that people any need. If everyone didn't need computers to communicate and everything there wouldn't be a problem. The number of computers sold has gone up @PERCENT3 since @DATE1. I understand emailing, and facebook. But don't get out of hand with it. Isnt being outside on a beautiful day great? Wouldn't you rather enjoy that or excercise rather than sitting glued to a computer? Obesity is a huge problem in @LOCATION1. A lot of people are obese from sitting on the computer and not excercising. I remember when I was younger, everytime I went to my friends house, his dad would be sitting and playing poker and games on the computer. He was very out of shape and lazy. His parents later got a divorce because he turned into a totally different person. Most @CAPS1 are lazy. We don't like to do work if we don't have to. I would define they rather excersise or go outside instead of being on the computer. You live a lot healthier when you're not addicted to the computer. And when you're healthier, you're happier. So in conclusion, if you don't control yourself on the computer it can have bad affects. Computers are easy to get addicted to, use a lot of electricity, and can make people fat and lazy. Do you think playing computer games is worth losing friends and family?",6,4,1
379,"I believe that computers have a great effect effect on people. People all around the world use computers to talk online with other people, give people ability to learn about faraway people and places, and also let you explore the internet computers are a great influence on our lifestyle. Computers allow people from around the world to interact with friends and family. Some websites that allow you to do so are myspace, facebook, and @ORGANIZATION1. With facebook you can take a picture of yourself and place it on your web page. It is relly quite easy. Also, with @ORGANIZATION1 you can chat with your best friends and can actually see what they are doing. But if you want to do this you are going to need a webcam. I have @ORGANIZATION1 and I think that it is a wonderful resource. I have relatives in @LOCATION1 that I only get to see once a year. But with the help of my computer I can interact with them all year round. Computers can make people from faraway places learn about the culture and ways of another person's lifestyle. Have you ever seen the commercial where a little boy is talking to his father on the computer. Well, in this commercial is laying down on and is eating an @CAPS1 cookie. While he is doing this he is talking on the computer with his dad who is doing the same. At the same time both father and son dip their cokie into a glass of milk, eat it and laugh. I felt at that time that it was a wonderful moment because even though they are both in opposite directions the two are still having a great time. Just to think that it was all because of one computer. Exploring the internet is what a computer can do. When doing this you can play some really fun games on a rainy day when you are bored. You can look up what happened during one of your favorite basketball games. Such as how many points @PERSON1 got for your fantasy team. Also, at my school you can check your grades to see what you got on your last math test or quiz. For example if I had all A's but one @CAPS2 in math, then I would know that I would need to really study for my next test to get on A on it. With the help of the internet, I can do. So, now you know wh computers are a very important part of our society. Computers allow us to talk online with other people, give people the opportunity to learn about faraway people and places, and computers also allow everyone to explore the internet. As you can see now, computers are great influence to our lifestyle. ",5,4,1
